Date,DIA,EEM,GLD,IWM,IYR,QQQ,SPY,TLT,USO
2012-02-13,100.26077270507812,34.280147552490234,167.50999450683594,70.15101623535156,41.65970993041992,56.739471435546875,109.158935546875,89.28889465332031,309.5199890136719
2012-02-14,100.31539916992188,33.99721908569336,167.1199951171875,69.83572387695312,41.24608612060547,56.88344955444336,109.02186584472656,89.76148223876953,310.7200012207031
2012-02-15,99.69163513183594,34.09153366088867,168.11000061035156,69.25623321533203,41.042659759521484,56.48749923706055,108.51383209228516,89.60140991210938,313.44000244140625
2012-02-16,100.63505554199219,34.46089553833008,168.0,70.56004333496094,41.3817024230957,57.261417388916016,109.71540069580078,88.8849105834961,314.239990234375
2012-02-17,101.01966094970703,34.52375793457031,167.35000610351562,70.55152130126953,41.44951248168945,57.0814323425293,110.00569152832031,88.86202239990234,318.0
2012-02-21,101.11351776123047,34.3823127746582,171.02000427246094,70.07433319091797,40.93417739868164,57.24341583251953,110.05412292480469,87.87874603271484,324.6400146484375
2012-02-22,100.94930267333984,34.4451904296875,172.94000244140625,69.52043151855469,40.60193634033203,56.98244094848633,109.69927978515625,88.98394775390625,324.7200012207031
2012-02-23,101.29326629638672,34.3823127746582,173.02000427246094,70.56004333496094,41.07657241821289,57.36041259765625,110.18312072753906,88.98394775390625,330.9599914550781
2012-02-24,101.32450866699219,34.72810363769531,172.22999572753906,70.42371368408203,41.19184494018555,57.55839157104492,110.4250259399414,89.56330871582031,336.0799865722656
2012-02-27,101.35575866699219,34.3823127746582,171.6999969482422,70.3044204711914,41.14439010620117,57.639373779296875,110.61050415039062,90.3559799194336,329.44000244140625
2012-02-28,101.51214599609375,34.861690521240234,173.49000549316406,70.1169204711914,40.832481384277344,58.224327087402344,110.93309783935547,90.05870819091797,326.32000732421875
2012-02-29,101.06658935546875,34.83811950683594,164.2899932861328,69.06876373291016,40.778236389160156,57.963348388671875,110.49764251708984,89.50996398925781,327.3599853515625
2012-03-01,101.28543853759766,35.16818618774414,166.61000061035156,69.42668151855469,40.99520492553711,58.422298431396484,111.07019805908203,88.66726684570312,334.0
2012-03-02,101.26981353759766,35.08174133300781,166.33999633789062,68.38701629638672,40.981658935546875,58.37732696533203,110.73151397705078,89.49998474121094,326.1600036621094
2012-03-05,101.1681900024414,34.47661590576172,165.64999389648438,68.46372985839844,41.31389617919922,57.77436828613281,110.27985382080078,88.7895278930664,327.760009765625
2012-03-06,99.62824249267578,33.321372985839844,162.6999969482422,67.10023498535156,40.75788116455078,57.207427978515625,108.66698455810547,89.86669921875,321.0400085449219
2012-03-07,100.23794555664062,33.722171783447266,163.6300048828125,67.73085021972656,40.93417739868164,57.648372650146484,109.4250717163086,89.316650390625,324.8800048828125
2012-03-08,100.7773208618164,34.42945861816406,165.27999877929688,68.60858154296875,40.8392448425293,58.26930618286133,110.51373291015625,88.42279052734375,326.55999755859375
2012-03-09,100.95709991455078,34.41374969482422,166.3800048828125,69.5374526977539,41.029109954833984,58.51228713989258,110.941162109375,88.5984878540039,328.7200012207031
2012-03-12,101.19942474365234,34.036521911621094,165.07000732421875,69.4011001586914,41.31389617919922,58.5392951965332,110.94921875,88.58325958251953,325.6000061035156
2012-03-13,102.93482208251953,34.96385955810547,162.3000030517578,70.78163146972656,42.05295944213867,59.62820053100586,112.94918060302734,87.02470397949219,326.6400146484375
2012-03-14,103.09114837646484,34.41374969482422,159.57000732421875,70.2021713256836,41.95126724243164,59.83516311645508,112.82820129394531,84.83206939697266,323.2799987792969
2012-03-15,103.50550079345703,34.688804626464844,161.0800018310547,70.79016876220703,41.924137115478516,60.006141662597656,113.4814453125,84.96198272705078,322.239990234375
2012-03-16,103.42324829101562,34.649497985839844,161.3000030517578,70.73051452636719,42.175025939941406,59.963783264160156,113.63858795166016,85.13009643554688,328.239990234375
2012-03-19,103.43895721435547,34.51591110229492,161.58999633789062,71.3270034790039,42.425907135009766,60.3874397277832,114.08405303955078,84.11393737792969,330.32000732421875
2012-03-20,102.89849853515625,33.91864776611328,160.1300048828125,70.68790435791016,42.324195861816406,60.49563217163086,113.75194549560547,84.45012664794922,323.44000244140625
2012-03-21,102.59300994873047,33.98151397705078,160.2100067138672,70.67082214355469,42.22926712036133,60.50465393066406,113.565673828125,85.40504455566406,325.2799987792969
2012-03-22,101.95075225830078,33.462833404541016,159.57000732421875,69.98908996582031,41.727516174316406,60.37843322753906,112.74761962890625,85.68008422851562,321.1199951171875
2012-03-23,102.28759765625,33.714317321777344,161.52999877929688,70.67378997802734,41.89701843261719,60.342403411865234,113.11207580566406,86.4898910522461,325.5199890136719
2012-03-26,103.4545669555664,34.3037223815918,164.39999389648438,72.1440200805664,42.32997131347656,61.39707565307617,114.69963073730469,86.04681396484375,326.1600036621094
2012-03-27,103.12564086914062,34.12296676635742,163.24000549316406,71.63970947265625,42.3094596862793,61.48722457885742,114.34322357177734,86.66565704345703,325.67999267578125
2012-03-28,102.58525085449219,33.549278259277344,161.50999450683594,71.22084045410156,42.21369552612305,61.24382019042969,113.77625274658203,86.54338836669922,321.5199890136719
2012-03-29,102.70269775390625,33.509986877441406,161.27999877929688,71.01573181152344,42.25472640991211,61.00945281982422,113.58186340332031,87.19276428222656,314.32000732421875
2012-03-30,103.2274169921875,33.753604888916016,162.1199951171875,70.78492736816406,42.61040496826172,60.89225769042969,114.0516586303711,85.71827697753906,313.8399963378906
2012-04-02,103.61902618408203,34.21727752685547,162.94000244140625,71.65681457519531,42.883968353271484,61.52326583862305,114.88591766357422,86.19319915771484,320.239990234375
2012-04-03,103.12564086914062,34.02080535888672,159.88999938964844,71.17809295654297,42.68561553955078,61.50522994995117,114.4161605834961,84.69960021972656,317.2799987792969
2012-04-04,102.21711730957031,33.40782165527344,157.2100067138672,70.04127502441406,42.25472640991211,60.66691589355469,113.28215026855469,85.8638687133789,310.7200012207031
2012-04-05,102.12310028076172,33.58857727050781,158.30999755859375,69.73353576660156,42.070068359375,61.04549789428711,113.22550964355469,86.48426055908203,314.0799865722656
2012-04-09,101.12843322753906,33.09346389770508,159.3699951171875,68.58811950683594,41.666534423828125,60.58577346801758,111.9538345336914,88.50643920898438,311.760009765625
2012-04-10,99.47589111328125,32.449039459228516,161.10000610351562,66.97257232666016,40.859458923339844,59.61220932006836,110.07472229003906,89.5097885131836,308.0799865722656
2012-04-11,100.13369750976562,32.80268096923828,161.07000732421875,67.92137145996094,41.34507369995117,59.900665283203125,110.96569061279297,88.43744659423828,312.0799865722656
2012-04-12,101.59830474853516,33.643585205078125,162.6999969482422,68.89585876464844,41.93327331542969,60.58577346801758,112.41551208496094,88.06979370117188,315.5199890136719
2012-04-13,100.56454467773438,33.132755279541016,160.85000610351562,67.98973846435547,41.714393615722656,59.66630554199219,111.0791015625,89.49446105957031,313.20001220703125
2012-04-16,101.08929443359375,32.96772003173828,160.4600067138672,68.10089874267578,42.20001983642578,58.999244689941406,111.0062026977539,89.36425018310547,313.44000244140625
2012-04-17,102.55386352539062,33.34494400024414,160.25,69.08387756347656,42.5625114440918,60.19815444946289,112.6504135131836,89.31066131591797,317.1199951171875
2012-04-18,101.93514251708984,33.18777084350586,159.30999755859375,68.56246948242188,42.33679962158203,60.04490661621094,112.26976013183594,89.57107543945312,312.3999938964844
2012-04-19,101.45735931396484,33.03845977783203,159.42999267578125,68.16925811767578,42.316287994384766,59.36883544921875,111.5488510131836,89.65532684326172,311.67999267578125
2012-04-20,101.91919708251953,33.266357421875,159.5399932861328,68.56246948242188,42.7608642578125,59.20655822753906,111.73513793945312,89.67059326171875,315.1199951171875
2012-04-23,101.16645812988281,32.629791259765625,159.07000732421875,67.6136703491211,42.36415481567383,58.66570281982422,110.79559326171875,90.32173156738281,312.239990234375
2012-04-24,101.71533966064453,32.700523376464844,159.3000030517578,68.12655639648438,42.904476165771484,58.35020446777344,111.21678924560547,89.68598937988281,313.3599853515625
2012-04-25,102.43671417236328,32.99916076660156,159.6199951171875,69.18643951416016,43.376407623291016,59.900665283203125,112.73949432373047,89.22638702392578,315.2799987792969
2012-04-26,103.3854751586914,33.203487396240234,161.02999877929688,69.87027740478516,43.56107711791992,60.252235412597656,113.5251693725586,89.7625732421875,316.239990234375
2012-04-27,103.50308990478516,33.25065231323242,161.3800048828125,70.41737365722656,43.773109436035156,60.612831115722656,113.71145629882812,89.83917999267578,316.9599914550781
2012-04-30,103.34632110595703,33.17991638183594,161.8800048828125,69.63949584960938,43.711551666259766,60.18013000488281,113.29027557373047,89.86211395263672,317.44000244140625
2012-05-01,103.91871643066406,33.399959564208984,161.32000732421875,69.7078857421875,44.094573974609375,60.27928924560547,113.99498748779297,89.3960952758789,321.20001220703125
2012-05-02,103.81678009033203,33.33708953857422,160.58999633789062,69.89595031738281,44.02617263793945,60.450584411621094,113.65478515625,90.02570343017578,319.1199951171875
2012-05-03,103.35415649414062,33.08559799194336,158.97000122070312,68.91291809082031,43.875709533691406,59.81052017211914,112.7881088256836,90.00263214111328,310.6400146484375
2012-05-04,102.00544738769531,32.504051208496094,159.47000122070312,67.60511016845703,43.54057312011719,58.32316970825195,110.96569061279297,90.70902252197266,298.32000732421875
2012-05-07,101.80941009521484,32.6219367980957,159.0800018310547,67.78460693359375,43.786781311035156,58.377262115478516,111.04670715332031,90.72438049316406,296.3999938964844
2012-05-08,101.21351623535156,32.10325622558594,156.0,67.74188232421875,43.74574661254883,58.160892486572266,110.60116577148438,91.20809936523438,294.9599914550781
2012-05-09,100.63327026367188,31.68673324584961,154.47000122070312,67.35723114013672,43.64316940307617,57.9806022644043,109.94515228271484,91.26956176757812,292.1600036621094
2012-05-10,100.7116470336914,31.820335388183594,154.77000427246094,67.6136703491211,43.602115631103516,57.86342239379883,110.17188262939453,91.00077819824219,292.8800048828125
2012-05-11,100.50778198242188,31.411680221557617,153.55999755859375,67.44270324707031,43.786781311035156,57.854408264160156,109.83983612060547,91.75323486328125,290.0799865722656
2012-05-14,99.54334259033203,30.696531295776367,151.3300018310547,66.54519653320312,43.2532958984375,57.31355285644531,108.62489318847656,93.03547668457031,284.8800048828125
2012-05-15,99.0414810180664,30.4293270111084,149.74000549316406,66.42549133300781,43.041282653808594,57.124244689941406,108.0011978149414,93.4117202758789,282.239990234375
2012-05-16,98.93956756591797,29.99709129333496,149.4600067138672,65.94682312011719,42.51464080810547,56.73661804199219,107.588134765625,93.6804428100586,280.3999938964844
2012-05-17,97.67713928222656,29.588436126708984,152.8000030517578,64.45088958740234,41.33824157714844,55.537696838378906,105.99246215820312,95.33889770507812,280.32000732421875
2012-05-18,97.02100372314453,29.305517196655273,154.5500030517578,63.84404373168945,40.91417694091797,54.81655502319336,105.08531951904297,95.36194610595703,275.44000244140625
2012-05-21,98.201171875,30.004959106445312,154.64999389648438,65.34846496582031,41.755455017089844,56.349021911621094,106.89153289794922,95.16233825683594,281.20001220703125
2012-05-22,98.2169189453125,29.690593719482422,152.0800018310547,64.95526123046875,41.8443489074707,56.28590393066406,107.07784271240234,94.10273742675781,275.8399963378906
2012-05-23,98.1224365234375,29.48627281188965,151.6199951171875,65.37411499023438,42.02218246459961,56.39406967163086,107.13455200195312,94.7553939819336,272.7200012207031
2012-05-24,98.4450912475586,29.336956024169922,151.41000366210938,65.51087951660156,42.15214157104492,56.02449035644531,107.34512329101562,94.39451599121094,274.0799865722656
2012-05-25,97.76844024658203,29.195497512817383,152.67999267578125,65.4681167602539,42.02902603149414,55.95237350463867,106.99684143066406,94.7477035522461,273.760009765625
2012-05-29,98.82275390625,30.020666122436523,151.02000427246094,66.41695404052734,42.60354232788086,56.66450500488281,108.29279327392578,94.45596313476562,273.8399963378906
2012-05-30,97.55599975585938,29.501991271972656,151.91000366210938,65.14332580566406,41.6118049621582,56.186763763427734,106.72144317626953,96.85149383544922,264.1600036621094
2012-05-31,97.32781982421875,29.627729415893555,151.6199951171875,65.05782318115234,41.87171173095703,55.943355560302734,106.48653411865234,97.9725112915039,260.8800048828125
2012-06-01,95.21131896972656,28.833988189697266,157.5,63.10039138793945,40.81158447265625,54.45597839355469,103.80555725097656,100.29838562011719,251.44000244140625
2012-06-04,95.03034973144531,28.959728240966797,157.32000732421875,62.9550895690918,40.524330139160156,54.87064743041992,103.75696563720703,99.50594329833984,254.0800018310547
2012-06-05,95.27423095703125,29.038314819335938,157.13999938964844,63.76710891723633,41.324546813964844,55.09599304199219,104.54265594482422,98.17485809326172,254.0800018310547
2012-06-06,97.50874328613281,29.887073516845703,157.2100067138672,65.33992767333984,42.206851959228516,56.358028411865234,106.89153289794922,96.21290588378906,257.20001220703125
2012-06-07,97.97300720214844,30.06781768798828,154.5,64.91252899169922,42.00166702270508,56.13266372680664,106.95635223388672,96.35909271240234,253.75999450683594
2012-06-08,98.6889877319336,29.808481216430664,154.72999572753906,65.79296112060547,42.528316497802734,56.67351150512695,107.80680847167969,96.33596801757812,254.39999389648438
2012-06-11,97.548095703125,29.37624168395996,155.36000061035156,64.33980560302734,41.69389724731445,55.717987060546875,106.43794250488281,96.77455139160156,245.60000610351562
2012-06-12,98.81488037109375,29.989233016967773,156.4600067138672,65.15185546875,42.083736419677734,56.39406967163086,107.66104888916016,95.88980102539062,251.36000061035156
2012-06-13,98.26410675048828,29.879209518432617,157.1199951171875,64.3996353149414,41.88539505004883,56.00646209716797,106.9725341796875,96.83611297607422,248.8000030517578
2012-06-14,99.42859649658203,30.091394424438477,157.75,65.13475799560547,42.45307540893555,56.21378707885742,108.10650634765625,96.71296691894531,253.83999633789062
2012-06-15,100.36650085449219,30.64151954650879,157.83999633789062,66.00664520263672,42.719818115234375,56.91219711303711,109.21214294433594,97.25160217285156,253.0399932861328
2012-06-18,100.20098114013672,30.704395294189453,157.92999267578125,66.08358001708984,43.05494689941406,57.44527816772461,109.42381286621094,97.77474975585938,250.55999755859375
2012-06-19,100.93401336669922,31.199493408203125,157.16000366210938,67.22901153564453,43.25574493408203,58.041587829589844,110.48223876953125,96.49757385253906,253.44000244140625
2012-06-20,100.85521697998047,31.09733009338379,155.97000122070312,67.12641143798828,43.20055389404297,58.08676528930664,110.30306243896484,96.9746322631836,243.9199981689453
2012-06-21,98.86894989013672,29.95846939086914,152.02000427246094,65.49378967285156,42.52436447143555,56.64115905761719,107.82807922363281,97.49009704589844,235.67999267578125
2012-06-22,99.49165344238281,30.05391502380371,152.63999938964844,66.23744201660156,42.558860778808594,57.23746109008789,108.65850067138672,96.1897964477539,240.8000030517578
2012-06-25,98.33301544189453,29.497203826904297,153.75999450683594,65.20316314697266,42.324256896972656,56.13518524169922,106.91619873046875,97.59011840820312,238.39999389648438
2012-06-26,98.58526611328125,29.751697540283203,152.6199951171875,65.45828247070312,42.51055908203125,56.48755645751953,107.4535140991211,97.20540618896484,238.47999572753906
2012-06-27,99.31818389892578,29.942569732666016,152.8300018310547,66.52348327636719,42.7796630859375,56.83088302612305,108.42240905761719,97.35931396484375,241.60000610351562
2012-06-28,99.15270233154297,29.799421310424805,151.0500030517578,66.41180419921875,43.13844299316406,56.19843292236328,108.11299896240234,97.59783172607422,236.0
2012-06-29,101.24140167236328,31.11960220336914,155.19000244140625,68.34461975097656,44.11824035644531,57.96930694580078,110.80789184570312,96.32830810546875,254.63999938964844
2012-07-02,101.17044830322266,31.11960220336914,155.08999633789062,69.13494110107422,44.587432861328125,58.1409797668457,111.1417236328125,97.32218170166016,251.44000244140625
2012-07-03,101.79307556152344,31.739912033081055,157.4600067138672,70.03692626953125,44.8358268737793,58.628883361816406,111.8744888305664,96.57429504394531,263.5199890136719
2012-07-05,101.50154876708984,31.405908584594727,155.67999267578125,69.9595947265625,44.62883377075195,58.66501235961914,111.36968231201172,97.0677490234375,260.9599914550781
2012-07-06,100.54779815673828,30.833293914794922,153.7100067138672,69.17787170410156,44.69093322753906,57.93317413330078,110.31127166748047,97.9698715209961,252.72000122070312
2012-07-09,100.2876968383789,30.72195053100586,154.0399932861328,68.91160583496094,44.780616760253906,57.82473373413086,110.1728515625,98.83345794677734,257.3599853515625
2012-07-10,99.5862045288086,30.379976272583008,152.14999389648438,68.14703369140625,44.249324798583984,57.25554656982422,109.21214294433594,99.0339584350586,252.16000366210938
2012-07-11,99.23943328857422,30.539030075073242,152.99000549316406,67.91511535644531,44.318336486816406,56.93931198120117,109.22840118408203,99.15731811523438,258.6400146484375
2012-07-12,98.97145080566406,30.03005027770996,152.58999633789062,67.68318176269531,44.511539459228516,56.40624237060547,108.69921875,99.85899353027344,257.6000061035156
2012-07-13,100.58722686767578,30.61060333251953,154.13999938964844,68.52503204345703,44.994529724121094,57.264564514160156,110.52296447753906,99.59679412841797,261.44000244140625
2012-07-16,100.19312286376953,30.539030075073242,154.2100067138672,68.25015258789062,45.167030334472656,57.1019401550293,110.26239776611328,100.0594482421875,264.9599914550781
2012-07-17,100.74482727050781,30.944637298583984,153.47000122070312,68.49069213867188,45.546539306640625,57.40008544921875,111.01959228515625,99.27294921875,267.0400085449219
2012-07-18,101.64338684082031,30.8651065826416,153.0500030517578,68.91160583496094,45.19463348388672,58.1771125793457,111.8418960571289,99.32696533203125,269.5199890136719
2012-07-19,101.92711639404297,31.151403427124023,153.3800048828125,68.67964935302734,44.815128326416016,58.818607330322266,112.13497924804688,99.07249450683594,277.1199951171875
2012-07-20,101.0823974609375,30.69013214111328,153.6699981689453,67.80343627929688,44.66334915161133,58.041587829589844,111.10914611816406,100.28302001953125,273.6000061035156
2012-07-23,100.1903076171875,29.88690185546875,153.02999877929688,66.72108459472656,44.394229888916016,57.336856842041016,109.98558807373047,100.84589385986328,264.0
2012-07-24,99.36140441894531,29.7596492767334,153.52000427246094,65.84485626220703,44.21484375,56.88510513305664,109.0411605834961,101.64010620117188,265.20001220703125
2012-07-25,99.87454223632812,29.902803421020508,155.6699981689453,65.99087524414062,44.20793914794922,56.505619049072266,109.06558227539062,101.90225982666016,265.67999267578125
2012-07-26,101.50868225097656,30.578798294067383,156.77000427246094,66.5578384399414,44.56673049926758,57.25554656982422,110.8648910522461,100.96932983398438,267.2799987792969
2012-07-27,103.0560302734375,31.437707901000977,157.5399932861328,68.13846588134766,45.07044219970703,58.610816955566406,112.90843200683594,99.06478881835938,269.3599853515625
2012-07-30,102.94551849365234,31.254793167114258,157.42999267578125,67.90653991699219,45.19463348388672,58.56562423706055,112.90843200683594,99.80502319335938,267.6000061035156
2012-07-31,102.38500213623047,31.11163902282715,156.49000549316406,67.30520629882812,45.146331787109375,58.547569274902344,112.11869812011719,100.0054702758789,261.44000244140625
2012-08-01,102.19548797607422,31.167322158813477,155.13999938964844,66.19705200195312,45.01523208618164,58.37588882446289,112.0209732055664,99.50556182861328,265.3599853515625
2012-08-02,101.47716522216797,30.801477432250977,154.1300048828125,65.95655822753906,45.06352996826172,58.16807174682617,111.2475357055664,100.06962585449219,260.79998779296875
2012-08-03,103.20603942871094,31.755815505981445,155.5500030517578,67.52854919433594,45.39474105834961,59.270347595214844,113.45391845703125,98.45465850830078,272.55999755859375
2012-08-06,103.34024047851562,31.954639434814453,156.3000030517578,68.05256652832031,45.26363754272461,59.722110748291016,113.67376708984375,98.49332427978516,275.3599853515625
2012-08-07,103.71920776367188,32.0421257019043,156.27999877929688,68.67107391357422,44.79442596435547,60.21906280517578,114.2436752319336,97.22614288330078,279.2799987792969
2012-08-08,103.85340881347656,32.105751037597656,156.47999572753906,68.5680160522461,44.52533721923828,60.191951751708984,114.382080078125,96.70843505859375,278.9599914550781
2012-08-09,103.86917877197266,32.24094772338867,156.99000549316406,68.8944091796875,44.394229888916016,60.372642517089844,114.4797592163086,96.63887023925781,279.44000244140625
2012-08-10,104.15338897705078,32.392066955566406,157.17999267578125,68.65390014648438,44.4908332824707,60.40878677368164,114.66704559326172,97.12567138671875,278.79998779296875
2012-08-13,103.90866088867188,32.105751037597656,155.99000549316406,68.54222106933594,44.47703552246094,60.55336380004883,114.61003112792969,96.96343231201172,277.2799987792969
2012-08-14,103.94024658203125,32.09779357910156,155.1300048828125,68.3790054321289,44.45633316040039,60.58049011230469,114.6263427734375,95.64990997314453,279.3599853515625
2012-08-15,103.9875717163086,32.05008316040039,155.6300048828125,68.98031616210938,44.58052444458008,60.734039306640625,114.75660705566406,94.30541229248047,281.5199890136719
2012-08-16,104.65869140625,32.34433364868164,156.55999755859375,69.701904296875,44.90483856201172,61.45687484741211,115.60332489013672,93.5018081665039,284.4800109863281
2012-08-17,104.81615447998047,32.18528747558594,156.72000122070312,70.19158935546875,44.884132385253906,61.727928161621094,115.75801086425781,93.95765686035156,287.6000061035156
2012-08-20,104.78443908691406,32.169376373291016,157.25999450683594,70.03692626953125,44.849639892578125,61.81829071044922,115.76616668701172,94.15087890625,286.6400146484375
2012-08-21,104.30162048339844,32.12165832519531,158.8300018310547,69.99396514892578,44.849639892578125,61.57432174682617,115.41608428955078,94.5681381225586,287.8399963378906
2012-08-22,104.06416320800781,32.13756561279297,160.5399932861328,69.65894317626953,44.80823516845703,61.82732009887695,115.46492004394531,96.12896728515625,289.760009765625
2012-08-23,103.2014389038086,31.84330940246582,161.88999938964844,69.16929626464844,44.69093322753906,61.32132339477539,114.52046203613281,96.5307388305664,286.0799865722656
2012-08-24,103.99297332763672,31.851261138916016,161.97000122070312,69.35829162597656,44.86343002319336,61.70082092285156,115.2125473022461,96.43803405761719,285.44000244140625
2012-08-27,103.7396240234375,31.52520179748535,161.36000061035156,69.56448364257812,44.960044860839844,61.80021286010742,115.2369384765625,97.00208282470703,284.8800048828125
2012-08-28,103.58135223388672,31.461570739746094,161.63999938964844,69.88228607177734,45.139434814453125,61.80021286010742,115.12295532226562,97.23383331298828,286.32000732421875
2012-08-29,103.62886047363281,31.31046485900879,160.58999633789062,70.09706115722656,45.153228759765625,61.80021286010742,115.2125473022461,96.80889129638672,283.0400085449219
2012-08-30,102.83734893798828,30.944637298583984,160.52000427246094,69.40125274658203,45.10493469238281,61.176788330078125,114.382080078125,97.31119537353516,282.0799865722656
2012-08-31,103.59722900390625,31.238889694213867,164.22000122070312,69.68470764160156,45.28432083129883,61.58335494995117,114.92757415771484,98.6865234375,287.1199951171875
2012-09-04,103.08264923095703,31.06392478942871,164.47999572753906,70.53515625,45.51201629638672,61.52009963989258,114.82173919677734,98.58738708496094,284.0799865722656
2012-09-05,103.19349670410156,30.90486717224121,164.30999755859375,70.55233001708984,45.484432220458984,61.45687484741211,114.72403717041016,98.122802734375,284.55999755859375
2012-09-06,105.13279724121094,31.58881187438965,164.88999938964844,71.84947967529297,45.84323501586914,62.82114791870117,117.05252838134766,96.48898315429688,281.8399963378906
2012-09-07,105.22779846191406,32.32048416137695,168.44000244140625,72.3821029663086,45.92603302001953,62.73081588745117,117.50846099853516,96.03985595703125,287.0400085449219
2012-09-10,104.8636474609375,31.906936645507812,167.2899932861328,72.05565643310547,45.629329681396484,61.926692962646484,116.8408432006836,96.27217102050781,286.79998779296875
2012-09-11,105.34648895263672,32.28866195678711,167.89999389648438,72.21029663085938,45.80872344970703,61.82732009887695,117.16653442382812,95.66816711425781,288.8800048828125
2012-09-12,105.56813049316406,32.43182373046875,167.9199981689453,72.57967376708984,45.98122787475586,62.007999420166016,117.55731964111328,94.47571563720703,288.32000732421875
2012-09-13,107.16703033447266,33.306636810302734,171.30999755859375,73.53316497802734,46.54011154174805,62.848289489746094,119.34845733642578,94.10401153564453,292.0799865722656
