Date,A1,A2,A3
2005-01-03,49.80594253540039,30.15637969970703,50.05831527709961
2005-01-04,48.7382698059082,29.74245834350586,49.53369140625
2005-01-05,47.764137268066406,28.629594802856445,49.798851013183594
2005-01-06,48.01741027832031,28.874975204467773,49.832645416259766
2005-01-07,47.48359298706055,28.87249755859375,49.945472717285156
2005-01-10,47.96676254272461,28.855154037475586,50.02444839477539
2005-01-11,47.38227844238281,28.500707626342773,50.31778335571289
2005-01-12,47.57707977294922,28.39165687561035,50.385467529296875
2005-01-13,47.432918548583984,28.527976989746094,50.870574951171875
2005-01-14,47.884944915771484,28.860097885131836,50.864959716796875
2005-01-18,48.45382308959961,29.17735481262207,51.0341911315918
2005-01-19,47.76024627685547,29.224451065063477,51.18086242675781
2005-01-20,47.47578430175781,29.04103660583496,51.28236770629883
2005-01-21,47.3666877746582,29.110437393188477,51.338802337646484
2005-01-24,47.00432586669922,28.82539939880371,51.55881881713867
2005-01-25,47.12511444091797,28.235502243041992,51.073692321777344
2005-01-26,47.75245666503906,28.280128479003906,51.16958999633789
2005-01-27,47.888832092285156,27.982704162597656,51.073692321777344
2005-01-28,47.849857330322266,28.111574172973633,51.58705139160156
2005-01-31,48.41096496582031,27.933120727539062,51.733699798583984
2005-02-01,48.68374252319336,28.351999282836914,51.65155029296875
2005-02-02,49.05391311645508,28.67669105529785,51.77048873901367
2005-02-03,48.78504180908203,28.58995246887207,51.742149353027344
2005-02-04,49.40068817138672,28.998910903930664,52.46131134033203
2005-02-07,49.38901901245117,28.93446159362793,52.851985931396484
2005-02-08,49.50980758666992,29.001375198364258,53.152103424072266
2005-02-09,48.45382308959961,29.17239761352539,53.293636322021484
2005-02-10,48.539546966552734,29.27649688720703,52.57447052001953
2005-02-11,49.33055877685547,29.39547348022461,52.540550231933594
2005-02-14,49.28769302368164,29.452465057373047,52.704776763916016
2005-02-15,49.33055877685547,29.541696548461914,52.438682556152344
2005-02-16,49.47862243652344,29.692893981933594,52.240455627441406
2005-02-17,49.042213439941406,29.6755428314209,51.912025451660156
2005-02-18,48.92140579223633,29.37067985534668,51.44773864746094
2005-02-22,47.96676254272461,28.580026626586914,51.22126007080078
2005-02-23,48.25121307373047,28.59737777709961,51.3911247253418
2005-02-24,48.70321273803711,28.503198623657227,51.27784729003906
2005-02-25,49.51369857788086,29.06086540222168,51.52702713012695
2005-02-28,49.20586395263672,28.865060806274414,50.97211456298828
2005-03-01,49.583831787109375,29.112913131713867,50.95619201660156
2005-03-02,49.494205474853516,28.998910903930664,50.88805389404297
2005-03-03,49.53707504272461,29.050935745239258,50.859619140625
2005-03-04,50.144927978515625,29.65570640563965,51.41059875488281
2005-03-07,50.02024841308594,29.94074249267578,51.615108489990234
2005-03-08,49.54486846923828,29.6433162689209,51.12659454345703
2005-03-09,48.98375701904297,28.775835037231445,50.29161071777344
2005-03-10,48.773338317871094,28.998910903930664,50.59832000732422
2005-03-11,48.7382698059082,28.580026626586914,50.2291374206543
2005-03-14,49.10456466674805,29.03112030029297,50.530155181884766
2005-03-15,48.773338317871094,28.966670989990234,50.21209716796875
2005-03-16,48.50059509277344,28.60729217529297,50.51881790161133
2005-03-17,48.50059509277344,28.912151336669922,50.68355941772461
2005-03-18,48.23952102661133,28.71881675720215,50.36545944213867
2005-03-21,48.297977447509766,28.503198623657227,50.22345733642578
2005-03-22,47.96676254272461,28.007474899291992,49.79743194580078
2005-03-23,47.61606216430664,27.8587703704834,50.036033630371094
2005-03-24,47.791419982910156,27.934003829956055,50.13827133178711
2005-03-28,47.81098175048828,27.918947219848633,49.83153533935547
2005-03-29,47.12601089477539,27.878833770751953,50.12689208984375
2005-03-30,47.818824768066406,28.23737907409668,50.376808166503906
2005-03-31,47.81098175048828,28.132076263427734,50.74034881591797
2005-04-01,47.61138153076172,28.20728874206543,50.91136169433594
2005-04-04,47.787513732910156,28.069381713867188,50.89997100830078
2005-04-05,47.87360763549805,28.081932067871094,50.76886749267578
2005-04-06,48.02234649658203,28.327638626098633,50.94559860229492
2005-04-07,48.21022033691406,28.432947158813477,50.53514862060547
2005-04-08,47.47829818725586,27.969099044799805,50.71182632446289
2005-04-11,47.243446350097656,28.307580947875977,50.98548889160156
2005-04-12,47.68573760986328,28.83913803100586,51.458736419677734
2005-04-13,46.832454681396484,28.781463623046875,51.333282470703125
2005-04-14,45.893070220947266,28.608457565307617,51.25345230102539
2005-04-15,45.26289749145508,28.473066329956055,51.93186950683594
2005-04-18,45.55252456665039,28.583389282226562,51.891971588134766
2005-04-19,46.30405807495117,28.83411979675293,52.39369583129883
2005-04-20,45.579933166503906,28.683679580688477,52.26258087158203
2005-04-21,46.69546127319336,28.821571350097656,51.715267181396484
2005-04-22,45.9400520324707,28.816560745239258,52.14850616455078
2005-04-25,46.36275863647461,29.28544044494629,52.30248260498047
2005-04-26,45.70911407470703,29.2653865814209,52.22265625
2005-04-27,45.6895637512207,29.501066207885742,52.40506362915039
2005-04-28,44.523128509521484,29.358142852783203,52.79273223876953
2005-04-29,45.1063346862793,29.714195251464844,52.701541900634766
2005-05-02,45.56819534301758,29.679094314575195,52.69009017944336
2005-05-03,45.79522705078125,29.82450294494629,52.8331413269043
2005-05-04,46.30405807495117,29.91226577758789,52.36967849731445
2005-05-05,46.29622268676758,30.092792510986328,52.489864349365234
2005-05-06,46.46062469482422,29.89471435546875,52.10078811645508
2005-05-09,46.90684127807617,30.39114761352539,52.15226745605469
2005-05-10,46.34711456298828,30.3385066986084,52.52420425415039
2005-05-11,46.3705940246582,30.428770065307617,52.684410095214844
2005-05-12,45.6386604309082,30.16299057006836,52.890357971191406
2005-05-13,45.47425079345703,29.862123489379883,53.096336364746094
2005-05-16,46.17488479614258,30.22317123413086,53.03337478637695
2005-05-17,46.448883056640625,30.40371322631836,53.18217468261719
2005-05-18,47.380455017089844,30.75471305847168,53.53691101074219
2005-05-19,47.49786376953125,31.26370620727539,53.39957809448242
2005-05-20,47.439151763916016,31.253671646118164,53.462528228759766
2005-05-23,47.75227737426758,31.26370620727539,53.88019943237305
2005-05-24,47.55657958984375,30.91517448425293,54.028934478759766
2005-05-25,47.20037841796875,30.549108505249023,53.65132141113281
2005-05-26,47.85795211791992,30.433794021606445,53.6341667175293
2005-05-27,48.124114990234375,30.589242935180664,53.69138717651367
2005-05-31,48.02234649658203,30.827436447143555,54.35509490966797
2005-06-01,48.5664176940918,31.253671646118164,55.02065658569336
2005-06-02,48.699485778808594,31.165929794311523,55.15272521972656
2005-06-03,48.34331130981445,31.06060791015625,54.69911193847656
2005-06-06,48.52336502075195,31.36650848388672,54.98624038696289
2005-06-07,48.621212005615234,31.592153549194336,55.42267608642578
2005-06-08,48.31199645996094,31.757638931274414,55.15846252441406
2005-06-09,48.785606384277344,31.79275894165039,55.11256408691406
2005-06-10,48.88737487792969,31.76266098022461,54.492366790771484
2005-06-13,49.106563568115234,31.943193435668945,54.16502380371094
2005-06-14,49.529293060302734,32.18389892578125,53.80894088745117
2005-06-15,49.662357330322266,32.0986442565918,53.90657043457031
2005-06-16,50.14772033691406,32.23404312133789,54.17649459838867
2005-06-17,50.116390228271484,32.615142822265625,54.170745849609375
2005-06-20,49.96419143676758,32.5558967590332,54.078857421875
2005-06-21,50.105438232421875,32.19122314453125,54.47514343261719
2005-06-22,50.22312545776367,32.21147918701172,55.13552474975586
2005-06-23,49.33649826049805,32.08488082885742,55.078121185302734
2005-06-24,48.8108024597168,31.816444396972656,55.35376739501953
2005-06-27,48.93635177612305,31.953195571899414,55.5030632019043
2005-06-28,49.69743728637695,32.110198974609375,55.12405014038086
2005-06-29,50.08973693847656,32.20137405395508,55.03791809082031
2005-06-30,49.979881286621094,32.21147918701172,55.531803131103516
2005-07-01,50.199581146240234,32.49005126953125,54.85873794555664
2005-07-05,50.99203109741211,32.839515686035156,54.340057373046875
2005-07-06,50.52911376953125,32.71796417236328,54.639732360839844
2005-07-07,50.670352935791016,32.844581604003906,54.7549934387207
2005-07-08,51.76095199584961,33.300392150878906,54.53026580810547
2005-07-11,52.396484375,33.71570587158203,54.53026580810547
