Date,A1,A2,A3
2005-01-03,11.008623123168945,34.2498893737793,16.943031311035156
2005-01-04,10.5359525680542,33.62556838989258,16.78151512145996
2005-01-05,10.444472312927246,33.41746139526367,16.753664016723633
2005-01-06,10.352987289428711,33.25273895263672,16.837207794189453
2005-01-07,10.495291709899902,33.426151275634766,16.748092651367188
2005-01-10,10.4393892288208,33.40879821777344,16.764801025390625
2005-01-11,10.352987289428711,33.17469787597656,16.692386627197266
2005-01-12,10.46988296508789,33.45216369628906,16.670116424560547
2005-01-13,10.591859817504883,33.00993347167969,16.508604049682617
2005-01-14,10.734170913696289,33.32209777832031,16.564292907714844
2005-01-18,10.505459785461426,33.57354736328125,16.826061248779297
2005-01-19,10.383480072021484,33.018619537353516,16.65896987915039
2005-01-20,10.06328296661377,32.3856315612793,16.536436080932617
2005-01-21,10.464804649353027,32.125518798828125,16.452899932861328
2005-01-24,10.642685890197754,31.674657821655273,16.45846176147461
2005-01-25,10.637605667114258,31.83069610595703,16.469608306884766
2005-01-26,10.825654983520508,32.212242126464844,16.547588348388672
2005-01-27,10.61727237701416,32.168880462646484,16.464033126831055
2005-01-28,10.678262710571289,32.01279830932617,16.441749572753906
2005-01-31,10.947633743286133,32.42900085449219,16.636693954467773
2005-02-01,10.962882995605469,32.53305435180664,16.814931869506836
2005-02-02,11.125516891479492,32.5850830078125,16.814931869506836
2005-02-03,11.237333297729492,32.212242126464844,16.73695182800293
2005-02-04,11.43554973602295,32.73249435424805,16.937463760375977
2005-02-07,11.679509162902832,32.66312789916992,16.95416831970215
2005-02-08,11.694755554199219,32.72381591796875,16.8873348236084
2005-02-09,11.740499496459961,32.17754364013672,16.842775344848633
2005-02-10,11.674423217773438,32.212242126464844,16.892898559570312
2005-02-11,11.821819305419922,32.68913650512695,17.02657699584961
2005-02-14,11.974292755126953,32.83653259277344,16.998727798461914
2005-02-15,11.984455108642578,33.053287506103516,17.03771209716797
2005-02-16,11.989541053771973,32.93191909790039,16.92075538635254
2005-02-17,12.192838668823242,32.48970031738281,16.770362854003906
2005-02-18,12.13692855834961,32.3856315612793,16.592134475708008
2005-02-22,12.121686935424805,31.986791610717773,16.347076416015625
2005-02-23,12.40630054473877,32.03014373779297,16.497459411621094
2005-02-24,12.807818412780762,32.43768310546875,16.519737243652344
2005-02-25,12.899300575256348,32.61977005004883,16.686826705932617
2005-02-28,12.736662864685059,32.27292251586914,16.525306701660156
2005-03-01,12.401219367980957,32.62844467163086,16.686826705932617
2005-03-02,12.574023246765137,32.611080169677734,16.636693954467773
2005-03-03,12.645177841186523,32.3422966003418,16.608854293823242
2005-03-04,12.980619430541992,32.53305435180664,16.820497512817383
2005-03-07,12.939963340759277,33.00128173828125,16.820497512817383
2005-03-08,12.741744995117188,32.67178726196289,16.792648315429688
2005-03-09,12.396139144897461,32.57642364501953,16.58656883239746
2005-03-10,12.213171005249023,32.53305435180664,16.681251525878906
2005-03-11,12.121686935424805,32.22957992553711,16.536436080932617
2005-03-14,11.852311134338379,32.376976013183594,16.62555503845215
2005-03-15,11.608349800109863,32.11686325073242,16.514162063598633
2005-03-16,11.740499496459961,31.752670288085938,16.347076416015625
2005-03-17,12.086103439331055,31.83069610595703,16.302518844604492
2005-03-18,11.91838550567627,31.657297134399414,16.22132682800293
2005-03-21,11.75066089630127,31.71800422668457,16.075740814208984
2005-03-22,11.410137176513672,31.327808380126953,15.778975486755371
2005-03-23,11.12043571472168,31.440528869628906,15.812570571899414
2005-03-24,11.37456226348877,31.44918441772461,15.73417854309082
2005-03-28,11.222087860107422,31.509891510009766,15.846166610717773
2005-03-29,11.079778671264648,31.25844383239746,15.790164947509766
2005-03-30,11.455878257751465,31.848052978515625,15.986149787902832
2005-03-31,11.577860832214355,31.709318161010742,15.896565437316895
2005-04-01,11.791324615478516,31.388511657714844,15.678189277648926
2005-04-04,11.608349800109863,31.613941192626953,15.790164947509766
2005-04-05,11.49145793914795,31.70066261291504,15.834966659545898
2005-04-06,11.552449226379395,31.648637771606445,15.941357612609863
2005-04-07,11.75066089630127,32.03014373779297,16.00295066833496
2005-04-08,11.643932342529297,31.770017623901367,15.857368469238281
2005-04-11,11.699838638305664,31.63129425048828,15.890962600708008
2005-04-12,11.791324615478516,31.78736686706543,16.10933494567871
2005-04-13,11.674423217773438,31.267127990722656,15.874161720275879
2005-04-14,11.079778671264648,30.824892044067383,15.694986343383789
2005-04-15,10.759583473205566,30.122556686401367,15.527003288269043
2005-04-18,10.962882995605469,30.131223678588867,15.65578842163086
2005-04-19,11.349149703979492,30.339326858520508,15.678189277648926
2005-04-20,11.15601921081543,30.08786964416504,15.482213973999023
2005-04-21,11.410137176513672,30.88559341430664,15.571798324584961
2005-04-22,11.252583503723145,30.42603302001953,15.53260326385498
2005-04-25,11.54736614227295,30.677492141723633,15.728583335876465
2005-04-26,11.49145793914795,30.391353607177734,15.638992309570312
2005-04-27,11.476213455200195,30.434707641601562,15.857368469238281
2005-04-28,10.978131294250488,30.131223678588867,15.683788299560547
2005-04-29,11.105192184448242,30.330650329589844,15.924562454223633
2005-05-02,11.242419242858887,30.452043533325195,15.963760375976562
2005-05-03,11.308491706848145,30.608116149902344,15.980549812316895
2005-05-04,11.75066089630127,30.980972290039062,16.288515090942383
2005-05-05,11.740499496459961,31.00699234008789,16.215728759765625
2005-05-06,11.882807731628418,31.09368324279785,16.0981388092041
2005-05-09,11.984455108642578,31.24109649658203,16.23812484741211
2005-05-10,11.588021278381348,31.015649795532227,16.02534294128418
2005-05-11,11.613435745239258,31.171728134155273,16.0981388092041
2005-05-12,11.232251167297363,31.085025787353516,15.946953773498535
2005-05-13,11.028956413269043,31.423187255859375,15.806970596313477
2005-05-16,11.262748718261719,31.63129425048828,16.086946487426758
2005-05-17,11.318655967712402,31.82202911376953,16.187726974487305
2005-05-18,11.679509162902832,32.25558853149414,16.37809944152832
2005-05-19,11.75066089630127,32.52436447143555,16.394901275634766
2005-05-20,11.613435745239258,32.654449462890625,16.37809944152832
2005-05-23,11.588021278381348,32.819190979003906,16.40050506591797
2005-05-24,11.760826110839844,32.92323684692383,16.344505310058594
2005-05-25,11.740499496459961,32.78451919555664,16.288515090942383
2005-05-26,11.898056983947754,33.11400604248047,16.394901275634766
2005-05-27,12.13692855834961,33.13134002685547,16.422903060913086
2005-05-31,12.091192245483398,33.018619537353516,16.394901275634766
2005-06-01,12.208085060119629,33.287418365478516,16.523681640625
2005-06-02,12.52828311920166,33.52153778076172,16.478900909423828
2005-06-03,12.50286865234375,33.03596115112305,16.394901275634766
2005-06-06,12.121686935424805,33.04462432861328,16.434104919433594
2005-06-07,11.842148780822754,32.767173767089844,16.422903060913086
2005-06-08,11.781157493591309,32.69779586791992,16.434104919433594
2005-06-09,11.598189353942871,32.905906677246094,16.4844970703125
2005-06-10,11.842148780822754,32.55905532836914,16.434104919433594
2005-06-13,11.913305282592773,32.71514129638672,16.434104919433594
2005-06-14,12.304656028747559,32.5850830078125,16.478900909423828
2005-06-15,12.203003883361816,32.68913650512695,16.518098831176758
2005-06-16,12.533361434936523,32.862545013427734,16.602073669433594
2005-06-17,12.716330528259277,32.866905212402344,16.68938636779785
2005-06-20,12.655344009399414,32.866905212402344,16.64995765686035
2005-06-21,12.60451889038086,32.84951400756836,16.711923599243164
2005-06-22,12.52828311920166,32.81481170654297,16.68938636779785
2005-06-23,12.203003883361816,32.45029067993164,16.537307739257812
2005-06-24,12.167426109313965,32.0858039855957,16.50914764404297
2005-06-27,12.472373008728027,31.938243865966797,16.503509521484375
2005-06-28,12.538450241088867,32.24201965332031,16.62742042541504
2005-06-29,12.599438667297363,32.172569274902344,16.706283569335938
2005-06-30,12.61468505859375,31.920888900756836,16.599266052246094
2005-07-01,12.655344009399414,31.877498626708984,16.616172790527344
2005-07-05,12.401219367980957,32.2072868347168,16.751344680786133
2005-07-06,12.309733390808105,32.05107116699219,16.62742042541504
2005-07-07,12.391054153442383,32.16390609741211,16.66122055053711
2005-07-08,12.477457046508789,32.780113220214844,16.830202102661133
2005-07-11,12.731579780578613,33.08384704589844,16.903419494628906
2005-07-12,12.904382705688477,33.240089416503906,16.903419494628906
