Date,A1,A2,A3
2005-01-03,43.02000045776367,49.80593490600586,34.2498779296875
2005-01-04,42.7400016784668,48.738285064697266,33.62558364868164
2005-01-05,42.66999816894531,47.76414489746094,33.41748809814453
2005-01-06,42.150001525878906,48.01742935180664,33.25274658203125
2005-01-07,41.84000015258789,47.48358154296875,33.42612838745117
2005-01-10,41.95000076293945,47.96675491333008,33.4088020324707
2005-01-11,42.209999084472656,47.382266998291016,33.17470169067383
2005-01-12,42.599998474121094,47.57709884643555,33.45215606689453
2005-01-13,42.599998474121094,47.432926177978516,33.009952545166016
2005-01-14,42.31999969482422,47.884918212890625,33.32209396362305
2005-01-18,42.31999969482422,48.453834533691406,33.573551177978516
2005-01-19,42.2599983215332,47.76023864746094,33.018619537353516
2005-01-20,42.25,47.47578811645508,32.38567352294922
2005-01-21,42.7400016784668,47.36668014526367,32.125526428222656
2005-01-24,42.77000045776367,47.00430679321289,31.674631118774414
2005-01-25,42.2400016784668,47.125091552734375,31.830713272094727
2005-01-26,42.689998626708984,47.752445220947266,32.21223449707031
2005-01-27,42.619998931884766,47.888832092285156,32.168880462646484
2005-01-28,42.689998626708984,47.84984588623047,32.01280212402344
2005-01-31,42.220001220703125,48.41096496582031,32.428993225097656
2005-02-01,42.099998474121094,48.68373107910156,32.533050537109375
2005-02-02,42.15999984741211,49.05389404296875,32.5850830078125
2005-02-03,41.68000030517578,48.78502655029297,32.21223449707031
2005-02-04,41.470001220703125,49.40068435668945,32.732486724853516
2005-02-07,41.27000045776367,49.38902282714844,32.663116455078125
2005-02-08,41.2599983215332,49.50979232788086,32.72380828857422
2005-02-09,41.310001373291016,48.453834533691406,32.177547454833984
2005-02-10,41.75,48.5395393371582,32.21223449707031
2005-02-11,42.08000183105469,49.33055114746094,32.68912887573242
2005-02-14,42.54999923706055,49.28770446777344,32.83653259277344
2005-02-15,42.58000183105469,49.33055114746094,33.05330276489258
2005-02-16,42.52000045776367,49.47864532470703,32.9318962097168
2005-02-17,42.72999954223633,49.042213439941406,32.48970413208008
