Date,Close
2013-02-26 00:00:00-05:00,0.0
2013-02-27 00:00:00-05:00,0.0
2013-02-28 00:00:00-05:00,0.0
2013-03-01 00:00:00-05:00,0.0
2013-03-04 00:00:00-05:00,-0.41176471603592546
2013-03-05 00:00:00-05:00,0.0
2013-03-06 00:00:00-05:00,0.0
2013-03-07 00:00:00-05:00,0.0
2013-03-08 00:00:00-05:00,0.0
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,0.0
2013-03-14,-0.020000017606295106
2013-03-15,0.0
2013-03-18,-0.1836734846646323
2013-03-19,0.0
2013-03-20,-0.24999995415027154
2013-03-21,0.3333332518227099
2013-03-22,0.0
2013-03-25,-0.12499993122540731
2013-03-26,0.11428570530291116
2013-03-27,0.025640953294319146
2013-03-28,0.0
2013-04-01,-0.12499993122540731
2013-04-02,0.11428570530291116
2013-04-03,0.0
2013-04-04,0.025640953294319146
2013-04-05,-0.12499993122540731
2013-04-08,0.0
2013-04-09,0.14285705302911045
2013-04-10,0.0
2013-04-11,-0.14999995415027156
2013-04-12,0.11764705247754659
2013-04-15,-0.15789477748452185
2013-04-16,0.21875008596824075
2013-04-17,0.0
2013-04-18,-0.12820514267446947
2013-04-19,0.11764705247754659
2013-04-22,0.0
2013-04-23,-0.07894734047939123
2013-04-24,0.05714280025176999
2013-04-25,0.02702705114083548
2013-04-26,-0.052631624670087085
2013-04-29,0.08333340974954728
2013-04-30,0.025640953294319146
2013-05-01,0.0
2013-05-02,0.17500006877459273
2013-05-03,-0.06382984202955
2013-05-06,0.04545458713611672
2013-05-07,-0.021739149502721822
2013-05-08,0.02222224214704216
2013-05-09,-0.021739149502721822
2013-05-10,0.0
2013-05-13,0.02222224214704216
2013-05-14,-0.021739149502721822
2013-05-15,0.0
2013-05-16,-0.06666664493049956
2013-05-17,0.09523809107938996
2013-05-20,-0.08695651827223239
2013-05-21,0.04761900187328871
2013-05-22,0.02272729356805847
2013-05-23,-0.044444402783457515
2013-05-24,0.0
2013-05-28,-0.02325583379111973
2013-05-29,-0.023809544603050514
2013-05-30,0.0
2013-05-31,0.07317070770508027
2013-06-03,0.0
2013-06-04,-0.02272721020491575
2013-06-05,-0.02325583379111973
2013-06-06,0.0
2013-06-07,0.0
2013-06-10,0.023809544603050625
2013-06-11,-0.04651166758223946
2013-06-12,-0.07317070770508027
2013-06-13,0.05263152814434768
2013-06-14,-0.024999931225407335
2013-06-17,0.0
2013-06-18,-0.025641047345037582
2013-06-19,0.0
2013-06-20,0.0
2013-06-21,0.05263152814434768
2013-06-24,-0.09999999999999998
2013-06-25,-0.027777701361563767
2013-06-26,0.05714280025176999
2013-06-27,-0.054054003147125274
2013-06-28,0.0
2013-07-01,0.028571347726199514
2013-07-02,-0.027777701361563767
2013-07-03,-0.028571452525570473
2013-07-05,0.0
2013-07-08,0.02941179008981365
2013-07-09,0.14285705302911045
2013-07-10,-0.024999931225407335
2013-07-11,0.025640953294319146
2013-07-12,-0.049999954150271586
2013-07-15,0.026315812335043542
2013-07-16,0.025640953294319146
2013-07-17,0.12500002292486423
2013-07-18,-0.044444402783457515
2013-07-19,0.06976741607154424
2013-07-22,0.07023412624654446
2013-07-23,0.04374995762482348
2013-07-24,0.09281442789354677
2013-07-25,-0.06164387319789855
2013-07-26,0.02189782444609789
2013-07-29,-0.014285700661795464
2013-07-30,0.014492739601511984
2013-07-31,-0.04285717010498047
2013-08-01,-0.0447760779758305
2013-08-02,0.03906249941792339
2013-08-05,-0.022556404994930057
2013-08-06,-0.04615387549767125
2013-08-07,0.040322581885632536
2013-08-08,0.015503935570057026
2013-08-09,-0.022900777251825155
2013-08-12,0.014062449126505117
2013-08-13,-0.0446841251279525
2013-08-14,0.00806454714081517
2013-08-15,0.0016000366210937589
2013-08-16,-0.01757190566973066
2013-08-19,-0.04878051806224237
2013-08-20,0.02222224214704216
2013-08-21,-0.005016757477033895
2013-08-22,-0.008403313529497414
2013-08-23,-0.008474608462146094
2013-08-26,-0.03760680235523328
2013-08-27,0.021314366451127276
2013-08-28,-0.026086973107379396
2013-08-29,0.0
2013-08-30,0.024999976583889083
2013-09-03,-0.05052264345239421
2013-09-04,-0.018348606996750005
2013-09-05,0.00934583021049562
2013-09-06,0.09259259095734862
2013-09-09,-0.008474608462146094
2013-09-10,0.03931624321760263
2013-09-11,-0.026315764707210976
2013-09-12,0.01351350045186761
2013-09-13,0.001666704813639397
2013-09-16,-0.008319498973491046
2013-09-17,-0.030201313286331244
2013-09-18,-0.03287198102485167
2013-09-19,-0.02325583379111973
2013-09-20,0.007326000288198298
2013-09-23,-0.03090910478071729
2013-09-24,0.013133240649786826
2013-09-25,-0.04629629547867431
2013-09-26,-0.007766982740254447
2013-09-27,-0.011741671470031023
2013-09-30,0.0277227447916637
2013-10-01,0.03082848663739668
2013-10-02,0.0
2013-10-03,-0.024299087244534445
2013-10-04,-0.02298848474755899
2013-10-07,-0.0686274335641942
2013-10-08,-0.03157896744577504
2013-10-09,0.008695644061371466
2013-10-10,0.0021552218037907966
2013-10-11,0.081720453042462
2013-10-14,-0.049701787191282265
2013-10-15,0.002091998243882731
2013-10-16,-0.039665983034153696
2013-10-17,0.15217397839450797
2013-10-18,0.08113204016300268
2013-10-21,-0.013961592223343589
2013-10-22,-0.007079639146523986
2013-10-23,-0.0017825719507730264
2013-10-24,0.0
2013-10-25,0.008928605640421639
2013-10-28,0.02654868899744267
2013-10-29,-0.017241444513996895
2013-10-30,-0.017543843505051004
2013-10-31,0.04464285790312039
2013-11-01,-0.008546959779967
2013-11-04 00:00:00-05:00,0.04310344685839129
2013-11-05 00:00:00-05:00,-0.019834770018687276
2013-11-06 00:00:00-05:00,0.005059057449712467
2013-11-07 00:00:00-05:00,-0.01845639812254174
2013-11-08 00:00:00-05:00,0.0
2013-11-11 00:00:00-05:00,-0.025641042361154165
2013-11-12 00:00:00-05:00,0.0
2013-11-13 00:00:00-05:00,0.0
2013-11-14 00:00:00-05:00,-0.017543843505051004
2013-11-15 00:00:00-05:00,0.026785731771771015
2013-11-18 00:00:00-05:00,0.03130431797193434
2013-11-19 00:00:00-05:00,-0.010118034488434513
2013-11-20 00:00:00-05:00,-0.06303234970571758
2013-11-21 00:00:00-05:00,-0.05454548922452063
2013-11-22 00:00:00-05:00,0.00961542164785767
2013-11-25 00:00:00-05:00,0.07619049435570124
2013-11-26 00:00:00-05:00,-0.07079647586119531
2013-11-27 00:00:00-05:00,0.07619049435570124
2013-11-29 00:00:00-05:00,0.07964598259637246
2013-12-02 00:00:00-05:00,-0.06557378715098938
2013-12-03 00:00:00-05:00,0.03508777066574664
2013-12-04 00:00:00-05:00,-0.02542374456658214
2013-12-05 00:00:00-05:00,0.008695685345193604
2013-12-06 00:00:00-05:00,-0.0344828068146934
2013-12-09 00:00:00-05:00,0.09464289622039268
2013-12-10 00:00:00-05:00,-0.004893998246048303
2013-12-11 00:00:00-05:00,-0.006557370898096271
2013-12-12 00:00:00-05:00,0.05610563627034337
2013-12-13 00:00:00-05:00,0.015624984866008385
2013-12-16 00:00:00-05:00,-0.0076923370361328125
2013-12-17 00:00:00-05:00,0.05426362663871198
2013-12-18 00:00:00-05:00,-0.05147064289007064
2013-12-19 00:00:00-05:00,-0.02325575549859793
2013-12-20 00:00:00-05:00,0.015873000254767344
2013-12-23 00:00:00-05:00,-0.04687502910383001
2013-12-24 00:00:00-05:00,0.03114755085097065
2013-12-26 00:00:00-05:00,0.03179647225406601
2013-12-27 00:00:00-05:00,-0.052388241562627
2013-12-30 00:00:00-05:00,-0.008130112188539096
2013-12-31 00:00:00-05:00,0.03278693266050836
2014-01-02 00:00:00-05:00,-0.015873075943202752
2014-01-03 00:00:00-05:00,-0.04032258188563265
2014-01-06 00:00:00-05:00,-0.011764654969436794
2014-01-07 00:00:00-05:00,-0.020408143405366563
2014-01-08 00:00:00-05:00,0.005208286767206527
2014-01-09 00:00:00-05:00,0.03626943687919559
2014-01-10 00:00:00-05:00,-0.025000015894571903
2014-01-13 00:00:00-05:00,0.0
2014-01-14 00:00:00-05:00,0.025641042361154165
2014-01-15 00:00:00-05:00,0.006666660308837891
2014-01-16 00:00:00-05:00,-0.006622510282393357
2014-01-17 00:00:00-05:00,-0.016666650772094727
2014-01-21 00:00:00-05:00,0.04237288067101819
2014-01-22 00:00:00-05:00,0.016260146842582035
2014-01-23 00:00:00-05:00,0.0
2014-01-24 00:00:00-05:00,0.008000030517578027
2014-01-27 00:00:00-05:00,-0.022222276045109735
2014-01-28 00:00:00-05:00,0.0064935004616650804
2014-01-29 00:00:00-05:00,-0.04838705211722627
2014-01-30 00:00:00-05:00,0.0
2014-01-31 00:00:00-05:00,-0.008474608462146094
2014-02-03 00:00:00-05:00,0.04273504343171486
2014-02-04 00:00:00-05:00,-0.008196674537606752
2014-02-05 00:00:00-05:00,-0.008264494075791107
2014-02-06 00:00:00-05:00,-0.029999971389770508
2014-02-07 00:00:00-05:00,0.039518902455260685
2014-02-10 00:00:00-05:00,-0.008264494075791107
2014-02-11 00:00:00-05:00,0.008333365122477288
2014-02-12 00:00:00-05:00,0.03305781867105084
2014-02-13 00:00:00-05:00,-0.01919998168945314
2014-02-14 00:00:00-05:00,0.027732475223526176
2014-02-18 00:00:00-05:00,-0.05555561442433876
2014-02-19 00:00:00-05:00,0.010084104460519328
2014-02-20 00:00:00-05:00,0.01497498707541256
2014-02-21 00:00:00-05:00,-0.008196674537606752
2014-02-24 00:00:00-05:00,-0.008264494075791107
2014-02-25 00:00:00-05:00,0.005000034968058342
2014-02-26 00:00:00-05:00,0.05306794091046796
2014-02-27 00:00:00-05:00,0.04881888935988554
2014-02-28 00:00:00-05:00,-0.009009000623754537
2014-03-03 00:00:00-05:00,0.015151500920837613
2014-03-04 00:00:00-05:00,-0.029850718650553665
2014-03-05 00:00:00-05:00,0.04615387549767136
2014-03-06 00:00:00-05:00,-0.014705938038939936
2014-03-07 00:00:00-05:00,0.03731343389805564
2014-03-10,0.028777020372816597
2014-03-11,-0.006993033575937835
2014-03-12,-0.007042213319620072
2014-03-13,-0.008510697587718052
2014-03-14,-0.012875490514692167
2014-03-17,-0.014492739601511984
2014-03-18,0.013235246062692552
2014-03-19,-0.029027549077029424
2014-03-20,0.046337808688799775
2014-03-21,-0.008571420397077256
2014-03-24,-0.06340058409115967
2014-03-25,0.029230778033916716
2014-03-26,0.0014947312345512387
2014-03-27,0.0
2014-03-28,0.029850789820280887
2014-03-31,-0.028985548309857667
2014-04-01,0.0
2014-04-02,0.029850789820280887
2014-04-03,-0.014492739601511984
2014-04-04,-0.0014706218531378434
2014-04-07,-0.06332839922745359
2014-04-08,0.05345906739200901
2014-04-09,0.0
2014-04-10,-0.03731343389805564
2014-04-11,-0.007751893856784764
2014-04-14,0.0
2014-04-15,0.02968750849831836
2014-04-16,-0.015174564363318988
2014-04-17,0.016949173712444088
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,0.022727287505283966
2014-04-24,0.029629601372612946
2014-04-25,-0.007194203635955465
2014-04-28,-0.028985548309857667
2014-04-29,0.04179107728050213
2014-04-30,0.005730653544946174
2014-05-01,0.01851853487095889
2014-05-02,0.004195766793154032
2014-05-05,0.13509746704493986
2014-05-06,-0.06748463063080357
2014-05-07,0.04868419607920638
2014-05-08,0.003764141856724912
2014-05-09,-0.00625002384185791
2014-05-12,0.006289332318799801
2014-05-13,0.03125
2014-05-14,0.00969696044921875
2014-05-15,-0.03961583754243736
2014-05-16,-0.02499997615814209
2014-05-19,-0.006410280706692251
2014-05-20,0.032258064516129004
2014-05-21,0.01250004768371582
2014-05-22,0.043209803865700946
2014-05-23,0.011834364938100972
2014-05-27,0.07602334550058143
2014-05-28,-0.010869503246587309
2014-05-29,0.0054944214246803735
2014-05-30,-0.005464397720770453
2014-06-02,-0.010989052448102776
2014-06-03,0.005555576748318192
2014-06-04,-0.02762430881006428
2014-06-05,0.011363571094088698
2014-06-06,0.02696637472801533
2014-06-09,-0.015317323639383873
2014-06-10,0.0
2014-06-11,0.011111153496636383
2014-06-12,-0.0032967786140534194
2014-06-13,0.11356127026479124
2014-06-16,-0.010891149128407829
2014-06-17,-0.019018977451091046
2014-06-18,0.0
2014-06-19,0.0
2014-06-20,0.015306083225598899
2014-06-23,0.04522611235088769
2014-06-24,0.033653884068044704
2014-06-25,0.004651180533475685
2014-06-26,0.0
2014-06-27,0.027777794947839718
2014-06-30,0.0
2014-07-01,-0.022522521748499114
2014-07-02,0.013824849148065699
2014-07-03,0.04090907356955786
2014-07-07,-0.01746723254120064
2014-07-08,-0.013333299424913236
2014-07-09,0.024324278811745925
2014-07-10,0.050131899785519796
2014-07-11,-0.0033500806749394707
2014-07-14,0.016806787340397866
2014-07-15,-0.008264494075791107
2014-07-16,-0.016666650772094727
2014-07-17,-0.02542374456658214
2014-07-18,0.017391287762185792
2014-07-21,-0.017094001070560583
2014-07-22,0.061739133751910646
2014-07-23,0.014742039689878528
2014-07-24,0.008878099566520747
2014-07-25,-0.040000000000000036
2014-07-28,0.012499968210856194
2014-07-29,-0.041152264666530325
2014-07-30,-0.012875504158102014
2014-07-31,0.024347802867060064
2014-08-01,-0.011884498541760657
2014-08-04,-0.007731971643756719
2014-08-05,-0.02597404205893572
2014-08-06,0.0053333706325955355
2014-08-07,0.0035366896877959686
2014-08-08,0.05550653212269063
2014-08-11,-0.026711160855727667
2014-08-12,0.010291585517105739
2014-08-13,0.0042444984608036584
2014-08-14,0.0
2014-08-15,-0.06931527473478905
2014-08-18,0.009082599974256755
2014-08-19,0.009000934703865981
2014-08-20,0.025869755652647042
2014-08-21,0.026086973107379396
2014-08-22,-0.021186440335509094
2014-08-25,-0.04675324267840297
2014-08-26,0.024523115211304347
2014-08-27,-0.02216312109203833
2014-08-28,0.019945627593369597
2014-08-29,-0.0008889092339410265
2014-09-02,0.004448415636390202
2014-09-03,0.005314474740427899
2014-09-04,-0.01321590900115599
2014-09-05,0.0
2014-09-08,0.06607140926073973
2014-09-09,0.03350088662161821
2014-09-10,0.13046998677221278
2014-09-11,0.058781409298222176
2014-09-12,0.07650637276538674
2014-09-15,-0.06352196851819036
2014-09-16,-0.016789791419454803
2014-09-17,-0.01980874009919642
2014-09-18,0.0048780273842090605
2014-09-19,-0.05478501786915824
2014-09-22,-0.005135707574210113
2014-09-23,0.005899699205784925
2014-09-24,0.013929587654029074
2014-09-25,0.057845278029508895
2014-09-26,0.002050562729769112
2014-09-29,-0.025920881200281798
2014-09-30,0.007703124118243698
2014-10-01,-0.03405147415579113
2014-10-02,-0.034532342115782155
2014-10-03,0.04023844700321
2014-10-06,0.013610285090552177
2014-10-07,0.008480624909434686
2014-10-08,0.0
2014-10-09,-0.029432380015477988
2014-10-10,-0.046931447964019046
2014-10-13,-0.015151500920837613
2014-10-14,-0.04461537874661958
2014-10-15,-0.013687606702871502
2014-10-16,-0.018775472835618645
2014-10-17,0.02163055451795648
2014-10-20,0.004886027762329714
2014-10-21,0.016207439772453647
2014-10-22,-0.031897896311569474
2014-10-23,-0.006589779361090065
2014-10-24,-0.01990055691889503
2014-10-27,0.0177665011479593
2014-10-28,-0.010806327292312456
2014-10-29,-0.015966351804536205
2014-10-30,0.06319383165734505
2014-10-31,0.028112480870020606
2014-11-03 00:00:00-05:00,0.03359369883546681
2014-11-04 00:00:00-05:00,0.0007558752250829137
2014-11-05 00:00:00-05:00,0.04833839534641493
2014-11-06 00:00:00-05:00,-0.009366002404111229
2014-11-07 00:00:00-05:00,0.031999969482421786
2014-11-10 00:00:00-05:00,-0.015503828038066048
2014-11-11 00:00:00-05:00,0.027201152983352017
2014-11-12 00:00:00-05:00,0.010452934811344683
2014-11-13 00:00:00-05:00,0.024827562529465164
2014-11-14 00:00:00-05:00,-0.017496586891957988
2014-11-17 00:00:00-05:00,-0.02054795773263285
2014-11-18 00:00:00-05:00,0.009090916972514851
2014-11-19 00:00:00-05:00,-0.02286901709819711
2014-11-20 00:00:00-05:00,-0.010638338166410355
2014-11-21 00:00:00-05:00,0.017204284903198586
2014-11-24 00:00:00-05:00,0.049330569671556246
2014-11-25 00:00:00-05:00,-0.007387549215261857
2014-11-26 00:00:00-05:00,0.010148888695171498
2014-11-28 00:00:00-05:00,0.0006697438046303628
2014-12-01 00:00:00-05:00,-0.022757644475439265
2014-12-02 00:00:00-05:00,0.023972562921274143
2014-12-03 00:00:00-05:00,0.011371242706544438
2014-12-04 00:00:00-05:00,0.07936506735104154
2014-12-05 00:00:00-05:00,0.08210785402237852
2014-12-08 00:00:00-05:00,0.007927485326051809
2014-12-09 00:00:00-05:00,-0.028089888844431754
2014-12-10 00:00:00-05:00,0.016185011502525493
2014-12-11 00:00:00-05:00,-0.010238925253523878
2014-12-12 00:00:00-05:00,-0.003448245244700221
2014-12-15 00:00:00-05:00,0.04152245138515975
2014-12-16 00:00:00-05:00,0.031561445829449086
2014-12-17 00:00:00-05:00,-0.03327960063414481
2014-12-18 00:00:00-05:00,-0.014991696520396669
2014-12-19 00:00:00-05:00,0.03438560418386705
2014-12-22 00:00:00-05:00,0.018528618284456844
2014-12-23 00:00:00-05:00,0.03477793472214308
2014-12-24 00:00:00-05:00,-0.036194454881934734
2014-12-26 00:00:00-05:00,-0.023605077313110567
2014-12-29 00:00:00-05:00,-0.018681326282152133
2014-12-30 00:00:00-05:00,-0.040313616802779784
2014-12-31 00:00:00-05:00,-0.01750287326391209
2015-01-02 00:00:00-05:00,-0.0071259405074861615
2015-01-05 00:00:00-05:00,-0.052631530915419056
2015-01-06 00:00:00-05:00,-0.0138889056129754
2015-01-07 00:00:00-05:00,0.07938545031225508
2015-01-08 00:00:00-05:00,-0.04033216373422199
2015-01-09 00:00:00-05:00,-0.02843016251364494
2015-01-12 00:00:00-05:00,0.0
2015-01-13 00:00:00-05:00,-0.02926208844358469
2015-01-14 00:00:00-05:00,-0.04062908756617445
2015-01-15 00:00:00-05:00,0.045081955733227375
2015-01-16 00:00:00-05:00,-0.006535972563600612
2015-01-20 00:00:00-05:00,-0.050000015685433
2015-01-21 00:00:00-05:00,-0.024930724871093823
2015-01-22 00:00:00-05:00,-0.007102299858777639
2015-01-23 00:00:00-05:00,-0.0443490633662712
2015-01-26 00:00:00-05:00,0.06736531402190371
2015-01-27 00:00:00-05:00,0.07152871582873299
2015-01-28 00:00:00-05:00,-0.02617798596338672
2015-01-29 00:00:00-05:00,0.02150535566956502
2015-01-30 00:00:00-05:00,-0.027631584313437596
2015-02-02 00:00:00-05:00,-0.02300407027947493
2015-02-03 00:00:00-05:00,-0.012465329413582027
2015-02-04 00:00:00-05:00,-0.025245484191678047
2015-02-05 00:00:00-05:00,-0.021582679517531345
2015-02-06 00:00:00-05:00,0.05294112449698951
2015-02-09 00:00:00-05:00,-0.02932961489138497
2015-02-10 00:00:00-05:00,-0.018704984341216147
2015-02-11 00:00:00-05:00,-0.05278594200192033
2015-02-12 00:00:00-05:00,0.03869969017395114
2015-02-13 00:00:00-05:00,-0.005961246143908139
2015-02-17 00:00:00-05:00,0.0329834764130752
2015-02-18 00:00:00-05:00,-0.0058055098154058404
2015-02-19 00:00:00-05:00,0.0
2015-02-20 00:00:00-05:00,0.02773723501688874
2015-02-23 00:00:00-05:00,0.005681812794001706
2015-02-24 00:00:00-05:00,-0.009886962652335352
2015-02-25 00:00:00-05:00,0.028530642330241163
2015-02-26 00:00:00-05:00,0.047156747682247424
2015-02-27 00:00:00-05:00,-0.027814573886326355
2015-03-02 00:00:00-05:00,0.017711121921152095
2015-03-03 00:00:00-05:00,0.01606430599286024
2015-03-04 00:00:00-05:00,-0.010540174189427098
2015-03-05 00:00:00-05:00,-0.00266317671825822
2015-03-06 00:00:00-05:00,-0.016021347026178523
2015-03-09,-0.058344618048254415
2015-03-10,-0.04610953444134991
2015-03-11,0.018126871243736797
2015-03-12,0.03709198939016067
2015-03-13,-0.03433473232857809
2015-03-16,-0.0029629601372612724
2015-03-17,-0.0029717653595588978
2015-03-18,-0.014903115359770402
2015-03-19,0.0
2015-03-20,-0.0015128939001275432
2015-03-23,0.051515175378903155
2015-03-24,-0.025936574474714758
2015-03-25,-0.06952666436618604
2015-03-26,-0.014308450418714536
2015-03-27,-0.027419291078484176
2015-03-30,-0.07296849782936299
2015-03-31,0.03935595423728233
2015-04-01,-0.027538700342149114
2015-04-02,0.0
2015-04-06,-0.03716814771722865
2015-04-07,-0.014705868173635728
2015-04-08,-0.014925358528601551
2015-04-09,-0.015151590409901994
2015-04-10,0.1211538726056125
2015-04-13,0.0
2015-04-14,0.020583171034211478
2015-04-15,0.010084104460519328
2015-04-16,-0.021630633858578885
2015-04-17,-0.008503433632946034
2015-04-20,0.022298476182188054
2015-04-21,-0.04362419919760152
2015-04-22,0.014035158459685393
2015-04-23,-0.001730143342359436
2015-04-24,0.05025995889283541
2015-04-27,-0.04620457683416479
2015-04-28,0.005190265031527863
2015-04-29,-0.013769350171074612
2015-04-30,0.005235638692580702
2015-05-01,-0.006944520329984494
2015-05-04,0.031468585975201524
2015-05-05,-0.03389835302872812
2015-05-06,0.021052695861705883
2015-05-07,-0.015463943287513549
2015-05-08,0.010471194167507747
2015-05-11,-0.01727114081026082
2015-05-12,-0.05272411031950186
2015-05-13,-0.03525047531111414
2015-05-14,0.046153895530476774
2015-05-15,0.031250013695920176
2015-05-18,-0.016042807566122086
2015-05-19,0.0018116356732591488
2015-05-20,-0.02893314976109429
2015-05-21,-0.037243913133587436
2015-05-22,-0.023210809243372932
2015-05-26,-0.041584164399093626
2015-05-27,0.012396682001644121
2015-05-28,0.0367346581296597
2015-05-29,-0.011811012535560939
