Date,Close
2016-04-01,-0.025925899887444426
2016-04-04,0.0
2016-04-05,0.14828883500943912
2016-04-06,-0.01324494517141217
2016-04-07,0.0033556372606631246
2016-04-08,-0.006688918652387743
2016-04-11,0.023569000534165552
2016-04-12,0.0
2016-04-13,-0.016447390407308582
2016-04-14,0.00468225199823924
2016-04-15,0.008655149132892115
2016-04-18,-0.016501584352568432
2016-04-19,0.04026836485375718
2016-04-20,-0.006451570059995748
2016-04-21,-0.019480562881959762
2016-04-22,0.016556314255432802
2016-04-25,-0.05211717789268633
2016-04-26,0.051546273358462624
2016-04-27,-0.013071895995883764
2016-04-28,-0.00662247258570603
2016-04-29,0.029999933161781955
2016-05-02,0.0
2016-05-03,-0.04530740304477732
2016-05-04,-0.020338938197621115
2016-05-05,-0.00346023065984169
2016-05-06,-0.02430553234784094
2016-05-09,0.007117389981441402
2016-05-10,0.09787996724879999
2016-05-11,0.004184024810895304
2016-05-12,-0.03525638883390447
2016-05-13,0.06312289998098342
2016-05-16,0.12187497911305689
2016-05-17,0.2339832912643527
2016-05-18,-0.18058684982330264
2016-05-19,0.09366386984644226
2016-05-20,-0.07808562416692144
2016-05-23,-0.03278695709563628
2016-05-24,-0.03954798633056433
2016-05-25,0.02058821563581814
2016-05-26,-0.008645514046003666
2016-05-27,-0.01744182160568719
2016-05-31,-0.01183439815706866
2016-06-01,0.023952176812788606
2016-06-02,0.07894734579192453
2016-06-03,-0.029539303914567605
2016-06-06,0.044401032888434555
2016-06-07,-0.034759446402291894
2016-06-08,0.027700869593037858
2016-06-09,-0.018867906852528038
2016-06-10,-0.03846157518583415
2016-06-13,-0.05428569726242871
2016-06-14,-0.003021168290074816
2016-06-15,0.02424250624046187
2016-06-16,-0.03550303627424645
2016-06-17,0.07668714021149747
2016-06-20,0.022792023226033686
2016-06-21,0.005570993508612565
2016-06-22,-0.024930693762968192
2016-06-23,0.022727272727272707
2016-06-24,-0.033333333333333326
2016-06-27,-0.07758618769016723
2016-06-28,0.003115285554516456
2016-06-29,0.06211179866370076
2016-06-30,0.026315729815073796
2016-07-01,-0.005697967722052888
2016-07-05,0.0
2016-07-06,-0.014326666441446756
2016-07-07,0.012209321755295877
2016-07-08,0.0022975301109813273
2016-07-11,-0.011461317832076157
2016-07-12,-0.01739126526410506
2016-07-13,0.07345121464948545
2016-07-14,-0.057433335899842675
2016-07-15,0.06122451047532218
2016-07-18,-0.02857142857142858
2016-07-19,-0.021493174865261255
2016-07-20,0.0
2016-07-21,0.026011501736479925
2016-07-22,0.01126760584594555
2016-07-25,-0.01114206148877872
2016-07-26,-0.039436582805474574
2016-07-27,0.011730205048672726
2016-07-28,-0.03768117806367399
2016-07-29,0.01506018056787517
2016-08-01,-0.0074183683175561566
2016-08-02,-0.016442401959021247
2016-08-03,-0.027355642860126372
2016-08-04,-0.0031250208869431084
2016-08-05,-0.01034479637432617
2016-08-08,0.007285429209329841
2016-08-09,-0.006289349948332745
2016-08-10,0.01898738407482159
2016-08-11,0.02173910877508556
2016-08-12,-0.03951369732437482
2016-08-15,0.012658227848101333
2016-08-16,0.021874979113056803
2016-08-17,-0.024464832304338158
2016-08-18,-0.025078370431408703
2016-08-19,0.0032154556440944226
2016-08-22,-0.006410299255268037
2016-08-23,0.09354849893429695
2016-08-24,-0.011799488196726271
2016-08-25,-0.011940298745692024
2016-08-26,-0.01208459238903703
2016-08-29,0.09480120473948794
2016-08-30,0.016759814501907444
2016-08-31,0.0
2016-09-01,0.06043952371526484
2016-09-02,-0.025906702017274408
2016-09-06,0.018351072717848194
2016-09-07,-0.007573787716374958
2016-09-08,0.04736845623064112
2016-09-09,-0.010050250918723136
2016-09-12,0.0431472236219419
2016-09-13,0.06082719885367416
2016-09-14,-0.14449539751417018
2016-09-15,0.12332435873479453
2016-09-16,0.06921242755710111
2016-09-19,0.013392827304366861
2016-09-20,-0.18502197299123468
2016-09-21,0.02162154858292875
2016-09-22,-0.029100441719299708
2016-09-23,-0.02724799133864164
2016-09-26,-0.09803919512857617
2016-09-27,-0.015527970423134918
2016-09-28,-0.031545782829013325
2016-09-29,-0.04234521248065937
2016-09-30,0.03061217530381599
2016-10-03,-0.0792079225393123
2016-10-04,-0.021505328946574087
2016-10-05,0.003663028056186013
2016-10-06,-0.025547419615581712
2016-10-07,-0.007490686207656916
2016-10-10,-0.030188678483865083
2016-10-11,-0.0661478842089539
2016-10-12,-0.037500027849257545
2016-10-13,0.004329033388555503
2016-10-14,0.034482758620689724
2016-10-17,0.04166672236518165
2016-10-18,0.08799994182401805
2016-10-19,0.014705882352941124
2016-10-20,0.0
2016-10-21,0.0
2016-10-24,0.021739082001291266
2016-10-25,-0.039007070346137596
2016-10-26,0.07749080148249643
2016-10-27,-0.12328767123287676
2016-10-28,0.035156276108679
2016-10-31,0.018867949274384177
2016-11-01,0.009259221668493689
2016-11-02,-0.10458716694455017
2016-11-03,0.04098355177195234
2016-11-04,-0.05118102611300901
2016-11-07 00:00:00-05:00,0.1369294845170521
2016-11-08 00:00:00-05:00,-0.040145959049347923
2016-11-09 00:00:00-05:00,-0.041825168109541844
2016-11-10 00:00:00-05:00,0.023809470763318963
2016-11-11 00:00:00-05:00,0.03100785716972565
2016-11-14 00:00:00-05:00,0.02631576302405425
2016-11-15 00:00:00-05:00,-0.02197797247421074
2016-11-16 00:00:00-05:00,0.11235949205761764
2016-11-17 00:00:00-05:00,-0.040404129512569775
2016-11-18 00:00:00-05:00,-0.014034994898719177
2016-11-21 00:00:00-05:00,0.0035586474190363315
2016-11-22 00:00:00-05:00,-0.0070921515147579495
2016-11-23 00:00:00-05:00,-0.017857166727935025
2016-11-25 00:00:00-05:00,0.018181842928530978
2016-11-28 00:00:00-05:00,0.046428595299363495
2016-11-29 00:00:00-05:00,-0.01023888480458468
2016-11-30 00:00:00-05:00,0.03448271093587518
2016-12-01 00:00:00-05:00,0.46666666666666656
2016-12-02 00:00:00-05:00,-0.0795454393549504
2016-12-05 00:00:00-05:00,0.0
2016-12-06 00:00:00-05:00,0.04691349695636915
2016-12-07 00:00:00-05:00,-0.002358443423557177
2016-12-08 00:00:00-05:00,-0.06619385447382486
2016-12-09 00:00:00-05:00,-0.0025315948492539153
2016-12-12 00:00:00-05:00,0.06345172360490992
2016-12-13 00:00:00-05:00,-0.1575178703703527
2016-12-14 00:00:00-05:00,0.10339944093713171
2016-12-15 00:00:00-05:00,-0.06803591602607795
2016-12-16 00:00:00-05:00,0.03581261495988741
2016-12-19 00:00:00-05:00,-0.03191489361702127
2016-12-20 00:00:00-05:00,0.0027472711094005398
2016-12-21 00:00:00-05:00,0.04109587134657722
2016-12-22 00:00:00-05:00,-0.052631578947368474
2016-12-23 00:00:00-05:00,-0.019444425878272775
2016-12-27 00:00:00-05:00,-0.008498640211507147
2016-12-28 00:00:00-05:00,-0.005714247739263989
2016-12-29 00:00:00-05:00,0.02298850574712641
2016-12-30 00:00:00-05:00,0.0786516853932584
2017-01-03 00:00:00-05:00,-0.005208368144905218
2017-01-04 00:00:00-05:00,0.14659693375639482
2017-01-05 00:00:00-05:00,-0.05479457991509773
2017-01-06 00:00:00-05:00,0.014492721802149555
2017-01-09 00:00:00-05:00,-0.1047618477751211
2017-01-10 00:00:00-05:00,-0.034574414756740834
2017-01-11 00:00:00-05:00,0.016528887881344323
2017-01-12 00:00:00-05:00,-0.010840108204733467
2017-01-13 00:00:00-05:00,0.00273974428906798
2017-01-17 00:00:00-05:00,-0.035519142647580826
2017-01-18 00:00:00-05:00,-0.014164324615155821
2017-01-19 00:00:00-05:00,-0.017241340897575785
2017-01-20 00:00:00-05:00,0.002923917863885128
2017-01-23 00:00:00-05:00,-0.018367298580784897
2017-01-24 00:00:00-05:00,-0.07929914641622893
2017-01-25 00:00:00-05:00,0.03870976533143744
2017-01-26 00:00:00-05:00,-0.03726716222705928
2017-01-27 00:00:00-05:00,0.0032258281514307985
2017-01-30 00:00:00-05:00,0.002572347322164381
2017-01-31 00:00:00-05:00,0.010263075060563898
2017-02-01 00:00:00-05:00,0.031745987288262834
2017-02-02 00:00:00-05:00,-0.03446153775281602
2017-02-03 00:00:00-05:00,-0.0025493944645006428
2017-02-06 00:00:00-05:00,0.03194883839877338
2017-02-07 00:00:00-05:00,0.05263160072941808
2017-02-08 00:00:00-05:00,-0.0632353236050962
2017-02-09 00:00:00-05:00,0.06750395824963684
2017-02-10 00:00:00-05:00,-0.005882313624577584
2017-02-13 00:00:00-05:00,-0.03846155671503382
2017-02-14 00:00:00-05:00,-0.012307692054577157
2017-02-15 00:00:00-05:00,0.03426789123718921
2017-02-16 00:00:00-05:00,-0.030120441663724073
2017-02-17 00:00:00-05:00,0.018633498084690725
2017-02-21 00:00:00-05:00,-0.024390243902439046
2017-02-22 00:00:00-05:00,-0.015624937339170586
2017-02-23 00:00:00-05:00,0.009523787699086572
2017-02-24 00:00:00-05:00,-0.009433940849272404
2017-02-27 00:00:00-05:00,0.02857136309725994
2017-02-28 00:00:00-05:00,-0.04938271604938271
2017-03-01 00:00:00-05:00,0.019480562881959873
2017-03-02 00:00:00-05:00,-0.006369469052543986
2017-03-03 00:00:00-05:00,0.003205149627633963
2017-03-06 00:00:00-05:00,0.0
2017-03-07 00:00:00-05:00,-0.00319490946475276
2017-03-08 00:00:00-05:00,0.0
2017-03-09 00:00:00-05:00,0.04166668808917251
2017-03-10 00:00:00-05:00,0.05846151669363642
2017-03-13,0.02616281012738897
2017-03-14,-0.022662889089306804
2017-03-15,0.0318840379799159
2017-03-16,0.0
2017-03-17,-0.06179779035854949
2017-03-20,-0.008982016276187332
2017-03-21,-0.033232608877036385
2017-03-22,0.09062502088694324
2017-03-23,-0.04584534793371087
2017-03-24,0.012012012735310718
2017-03-27,0.0326410109969304
2017-03-28,0.008620670448787893
2017-03-29,0.14330487459702845
2017-03-30,-0.015699003172858328
2017-03-31,0.0126582449833601
2017-04-03,-0.03250001670955449
2017-04-04,0.01033598657460244
2017-04-05,-0.025575480447104226
2017-04-06,0.08661411908037064
2017-04-07,-0.028985508182289732
2017-04-10,0.039800996348372086
2017-04-11,-0.011961674900559771
2017-04-12,0.0
2017-04-13,-0.026634430686309107
